4317,"You Should Use Your Power Any Way You Want",970612988,Japanese,"/data/Shows/My Instant Death Ability Is Overpowered/Season 1/My Instant Death Ability Is Overpowered - S01E12 - You Should Use Your Power Any Way You Want HDTV-1080p.mkv"
4318,"I Wanted to Protect the Town",319504731,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E01 - I Wanted to Protect the Town HDTV-1080p.mkv"
4319,"Trying Out a Party",325065337,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E02 - Trying Out a Party HDTV-1080p.mkv"
4320,"I Meant TOO Strong",371110093,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E03 - I Meant TOO Strong HDTV-1080p.mkv"
4321,"Truly Unusual Situations",385082429,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E04 - Truly Unusual Situations HDTV-1080p.mkv"
4322,"That Cold Looked Troubling",346108567,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E05 - That Cold Looked Troubling HDTV-1080p.mkv"
4323,"Infiltrating an Ominous Village",337090123,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E06 - Infiltrating an Ominous Village HDTV-1080p.mkv"
4324,"Assassins in Pursuit",376239833,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E07 - Assassins in Pursuit HDTV-1080p.mkv"
4325,"We Got Some Monster Armor",383706714,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E08 - We Got Some Monster Armor HDTV-1080p.mkv"
4326,"We Fought a Fire Dragon",405739869,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E09 - We Fought a Fire Dragon HDTV-1080p.mkv"
4327,"Didn't Seem Like a Good Time for That",300736930,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E10 - Didn't Seem Like a Good Time for That HDTV-1080p.mkv"
4328,"The Revelation Came True",482678061,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E11 - The Revelation Came True HDTV-1080p.mkv"
4329,"My Isekai Life",349335397,Japanese,"/data/Shows/My Isekai Life/Season 1/My Isekai Life - S01E12 - My Isekai Life HDTV-1080p.mkv"
4330,Shake,215036413,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E01 - Shake HDTV-1080p.mkv"
4331,Walkies,179475989,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E02 - Walkies HDTV-1080p.mkv"
4332,Scaredy-Cat,361120314,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E03 - Scaredy-Cat HDTV-720p.mkv"
4333,"A Dog's Heart",316353608,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E04 - A Dog's Heart WEBDL-1080p.mkv"
4334,Runaway,295078889,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E05 - Runaway WEBDL-1080p.mkv"
4335,"A Lonely Rabbit",294855682,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E06 - A Lonely Rabbit WEBDL-1080p.mkv"
4336,"The ""Come Home"" Test",294567322,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E07 - The Come Home Test WEBDL-1080p.mkv"
4337,"Off to School",294482403,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E08 - Off to School WEBDL-1080p.mkv"
4338,"Doggy Panic",192660224,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E09 - Doggy Panic HDTV-1080p.mkv"
4339,Pochita,149577263,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E10 - Pochita HDTV-1080p.mkv"
4340,"Doggy Foot Bath",202354106,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E11 - Doggy Foot Bath HDTV-1080p.mkv"
4341,"First Kiss",195943564,Japanese,"/data/Shows/My Life as Inukai-san's Dog/Season 1/My Life as Inukai-san's Dog - S01E12 - First Kiss HDTV-1080p.mkv"
4342,"This Is Why I Can't Stand Gamer Guys!",1447792165,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E01 - This Is Why I Can’t Stand Gamer Guys! HDTV-1080p.mkv"
4343,"It's Almost Time for the Boss to Spawn So...",1442449439,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E02 - It's Almost Time for the Boss to Spawn So HDTV-1080p.mkv"
4344,"I Wanna Have an Offline Meeting ♡",1441730102,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E03 - I Wanna Have an Offline Meeting ♡ HDTV-1080p.mkv"
4345,"Are You in Love With Yamada?",1439375074,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E04 - Are You in Love With Yamada HDTV-1080p.mkv"
4346,"How About You Give Us an Explanation",1446859834,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E05 - How About You Give Us an Explanation HDTV-1080p.mkv"
4347,"I Personally Would Prefer a Love Comedy Ending",301679642,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E06 - I Personally Would Prefer a Love Comedy Ending WEBRip-1080p.mkv"
4348,"You Want to Feel at Ease?",1443523608,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E07 - You Want to Feel at Ease HDTV-1080p.mkv"
4349,"If That Happened, That Would Be…",1443416621,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E08 - If That Happened, That Would Be… HDTV-1080p.mkv"
4350,"The Guild Is Facing a Crisis!!",1446384717,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E09 - The Guild is Facing a Crisis!! HDTV-1080p.mkv"
4351,"I'll Definitely Be Hurt Someday",1445581988,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E10 - I'll Definitely Be Hurt Someday HDTV-1080p.mkv"
4352,"There's Something I Want to Talk to You About",1447823333,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E11 - There's Something I Want to Talk to You About HDTV-1080p.mkv"
4353,"I Like You",240675514,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E12 - I Like You HDTV-1080p.mkv"
4354,"In the Morning When I Wake Up",670077131,Japanese,"/data/Shows/My Love Story With Yamada-kun at Lv999/Season 1/My Love Story With Yamada-kun at Lv999 - S01E13 - In the Morning When I Wake Up HDTV-1080p.mkv"
4355,"My Story",326152860,Japanese,"/data/Shows/My Love Story!!/Season 1/My Story | S01E01 | HDTV-720p.mkv"
4356,"Just Go Ahead and Try to Steal My Technique",1589911071,Japanese,"/data/Shows/My Master Has No Tail/Season 1/My Master Has No Tail - S01E02 - Just Go Ahead and Try to Steal My Technique WEBDL-1080p.mkv"
4357,"Paws, Paws, Paws...",1443951237,Japanese,"/data/Shows/My New Boss Is Goofy/Season 1/Paws, Paws, Paws | S01E03 | HDTV-1080p.mkv"
4358,"The Shocking Truth…!!",1443826782,Japanese,"/data/Shows/My New Boss Is Goofy/Season 1/The Shocking Truth…!! | S01E07 | HDTV-1080p.mkv"
4359,"Be back soon...!?",1445190676,Japanese,"/data/Shows/My New Boss Is Goofy/Season 1/My New Boss Is Goofy - S01E12 - Be back soon.! HDTV-1080p.mkv"
4360,"Did You Call for Your Big Sister?",1451524162,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E01 - Did You Call for Your Big Sister HDTV-1080p.mkv"
4361,"You Call Me Your Sister?",1442915010,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E02 - You Call Me Your Sister HDTV-1080p.mkv"
4362,"My Sister, Maya-nee, Is All I Need",1443164671,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E03 - My Sister, Maya-nee, Is All I Need HDTV-1080p.mkv"
4363,"The Big Plan for the Home of the Ikusaba Brother and Sister",1446441314,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E04 - The Big Plan for the Home of the Ikusaba Brother and Sister HDTV-1080p.mkv"
4364,"The Ikusaba Brother and Sister's Big Dungeon Exploration Plan",1447766420,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E05 - The Ikusaba Brother and Sister's Big Dungeon Exploration Plan HDTV-1080p.mkv"
4365,"The Hero and the Big Sister",1456747608,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E06 - The Hero and the Big Sister HDTV-1080p.mkv"
4366,"Portrait of a Certain Big Sister and Little Brother",1447892357,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E07 - Portrait of a Certain Big Sister and Little Brother HDTV-1080p.mkv"
4367,"I Can't Raise My Sword Against a Girl",1447183407,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E08 - I Can't Raise My Sword Against a Girl HDTV-1080p.mkv"
4368,"The Preferred Form of a Big Sister",345145267,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E09 - The Preferred Form of a Big Sister WEBRip-1080p.mkv"
4369,"My Amazing Little Brother",1448758573,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E10 - My Amazing Little Brother HDTV-1080p.mkv"
4370,"Shark from Another World",1444431383,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E11 - Shark from Another World HDTV-1080p.mkv"
4371,"Big Sister Forever",1449099776,Japanese,"/data/Shows/My One-Hit Kill Sister/Season 1/My One-Hit Kill Sister - S01E12 - Big Sister Forever WEBDL-1080p.mkv"
4372,"He's a Human That Was Dropped by a Slime",1441352597,Japanese,"/data/Shows/My Unique Skill Makes Me OP Even at Level 1/Season 1/My Unique Skill Makes Me OP Even at Level 1 - S01E01 - Episode 1 WEBDL-1080p.mkv"
4373,"It's death or carrot!",1438329455,Japanese,"/data/Shows/My Unique Skill Makes Me OP Even at Level 1/Season 1/My Unique Skill Makes Me OP Even at Level 1 - S01E02 - Dead or Carrot WEBDL-1080p.mkv"
4375,"Moving to a New Place! Just Relaxing at Home",922206279,Japanese,"/data/Shows/My Unique Skill Makes Me OP Even at Level 1/Season 1/My Unique Skill Makes Me OP Even at Level 1 - S01E04 - Moving to a New Place! Just Relaxing at Home HDTV-1080p.mkv"
4377,"A Beautiful Girl Appears",1447016355,Japanese,"/data/Shows/My Unique Skill Makes Me OP Even at Level 1/Season 1/[SubsPlease] Level 1 dakedo Unique Skill de Saikyou desu - 06 (1080p) [093ACA20].mkv"
4378,"This Dungeon Battle Is a Vortex of Schemes",1446741347,Japanese,"/data/Shows/My Unique Skill Makes Me OP Even at Level 1/Season 1/[SubsPlease] Level 1 dakedo Unique Skill de Saikyou desu - 07 (1080p) [86B5BF54].mkv"
4379,"You Can Do It! Get 'Em, Celeste!",1446919052,Japanese,"/data/Shows/My Unique Skill Makes Me OP Even at Level 1/Season 1/[SubsPlease] Level 1 dakedo Unique Skill de Saikyou desu - 08 (1080p) [E6D4626A].mkv"
4380,"We've All Been Waiting! It's Eve's Turn to Shine",1444517442,Japanese,"/data/Shows/My Unique Skill Makes Me OP Even at Level 1/Season 1/[SubsPlease] Level 1 dakedo Unique Skill de Saikyou desu - 09 (1080p) [6F83E872].mkv"
4381,"The Arrival of Alice",1448402403,Japanese,"/data/Shows/My Unique Skill Makes Me OP Even at Level 1/Season 1/My Unique Skill Makes Me OP Even at Level 1 - S01E10 - The Arrival of Alice HDTV-1080p.mkv"
4382,"Time for the Harvest Festival",1446005394,Japanese,"/data/Shows/My Unique Skill Makes Me OP Even at Level 1/Season 1/My Unique Skill Makes Me OP Even at Level 1 - S01E11 - Time for the Harvest Festival HDTV-1080p.mkv"
4383,"We're All Having a Party",1446637373,Japanese,"/data/Shows/My Unique Skill Makes Me OP Even at Level 1/Season 1/We're All Having a Party | S01E12 | HDTV-1080p.mkv"
4384,"The Cursed Book, the Maiden, and the Birthday",1438295252,Japanese,"/data/Shows/Mysterious Disappearances/Season 1/Mysterious Disappearances - S01E01 - The Cursed Book, the Maiden, and the Birthday WEBDL-1080p.mkv"
4385,"Schoolhouse, Drool, and an Apartment Wife",1446941643,Japanese,"/data/Shows/Mysterious Disappearances/Season 1/Mysterious Disappearances - S01E02 - Schoolhouse, Drool, and an Apartment Wife HDTV-1080p.mkv"
4386,"Horns, Bullying, and a Hair Ornament",1443728813,Japanese,"/data/Shows/Mysterious Disappearances/Season 1/Mysterious Disappearances - S01E03 - Horns, Bullying, and a Hair Ornament WEBDL-1080p.mkv"
4387,"A Bath, Cleaning, and a Surprise",1442650866,Japanese,"/data/Shows/Mysterious Disappearances/Season 1/Mysterious Disappearances - S01E04 - A Bath, Cleaning, and a Surprise WEBDL-1080p.mkv"
4388,"Underwear, Snacks, and Scarlet Clothes",1447530954,Japanese,"/data/Shows/Mysterious Disappearances/Season 1/Mysterious Disappearances - S01E05 - Underwear, Snacks, and Scarlet Clothes HDTV-1080p.mkv"
4389,"A Curiosity, a Maid, and a Cultured Young Lady",1441766863,Japanese,"/data/Shows/Mysterious Disappearances/Season 1/Mysterious Disappearances - S01E06 - A Curiosity, a Maid, and a Cultured Young Lady WEBDL-1080p.mkv"
4390,"A Station, Scissors, and a Haircut",1446183028,Japanese,"/data/Shows/Mysterious Disappearances/Season 1/Mysterious Disappearances - S01E07 - A Station, Scissors, and a Haircut HDTV-1080p.mkv"
4391,"A Book, an Affair, and a Mermaid",1447436288,Japanese,"/data/Shows/Mysterious Disappearances/Season 1/Mysterious Disappearances - S01E08 - A Book, an Affair, and a Mermaid HDTV-1080p.mkv"
4392,"Dreams, Dance, and a Tsukumogami",1445447492,Japanese,"/data/Shows/Mysterious Disappearances/Season 1/Mysterious Disappearances - S01E09 - Dreams, Dance, and a Tsukumogami HDTV-1080p.mkv"
4393,"Cats, Swimsuits, and a Black Aenoium",1447307191,Japanese,"/data/Shows/Mysterious Disappearances/Season 1/Mysterious Disappearances - S01E11 - Cats, Swimsuits, and a Black Aenoium HDTV-1080p.mkv"
4394,"A Ticket, a Video, and Mysterious Disappearances",731918296,Japanese,"/data/Shows/Mysterious Disappearances/Season 1/Mysterious Disappearances - S01E12 - A Ticket, a Video, and Mysterious Disappearances WEBDL-720p.mkv"
4407,"Of All the Embarrassing Things to Be Caught Doing...",567177181,Japanese,"/data/Shows/New Game!/Season 2/Of All the Embarrassing Things to Be Caught Doing | S02E01 | HDTV-1080p.mkv"
4408,"This Is Just Turning into Cos-purr-lay!",565730855,Japanese,"/data/Shows/New Game!/Season 2/This Is Just Turning into Cos-purr-lay! | S02E02 | HDTV-1080p.mkv"
4409,"Ooh, I'm So Embarrassed!",567655900,Japanese,"/data/Shows/New Game!/Season 2/Ooh, I'm So Embarrassed! | S02E03 | HDTV-1080p.mkv"
4410,"How Dense... Can You Be?",568055912,Japanese,"/data/Shows/New Game!/Season 2/How Dense. Can You Be | S02E04 | HDTV-1080p.mkv"
4411,"Hey! Don't Touch Me There!",568118248,Japanese,"/data/Shows/New Game!/Season 2/Hey! Don't Touch Me There! | S02E05 | HDTV-1080p.mkv"
4412,"Ah... That's Amazing...",568568019,Japanese,"/data/Shows/New Game!/Season 2/Ah. That's Amazing | S02E06 | HDTV-1080p.mkv"
4413,"I'm Sensing a Very Intense Gaze",567670195,Japanese,"/data/Shows/New Game!/Season 2/I'm Sensing a Very Intense Gaze | S02E07 | HDTV-1080p.mkv"
4414,"I'm Telling You, I Want a Maid Café",567653641,Japanese,"/data/Shows/New Game!/Season 2/I'm Telling You, I Want a Maid Café | S02E08 | HDTV-1080p.mkv"
4415,"At Least Put a Shirt on!",826394244,Japanese,"/data/Shows/New Game!/Season 2/At Least Put a Shirt on! | S02E09 | HDTV-1080p.mkv"
4416,"It's Gonna Really Break the Immersion",566374125,Japanese,"/data/Shows/New Game!/Season 2/It's Gonna Really Break the Immersion | S02E10 | HDTV-1080p.mkv"
4417,"What's Hidden in Your Heart",566644827,Japanese,"/data/Shows/New Game!/Season 2/What's Hidden in Your Heart | S02E11 | HDTV-1080p.mkv"
4418,"Make Sure You Buy It!",580492756,Japanese,"/data/Shows/New Game!/Season 2/Make Sure You Buy It! | S02E12 | HDTV-1080p.mkv"
4448,"a mountain too [H]igh",2592048740,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E04 - a mountain too [H]igh HDTV-1080p.mkv"
4449,mave[R]ick,2481960840,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E05 - mave[R]ick HDTV-1080p.mkv"
4450,"[L]one wolf",2604684925,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E06 - [L]one wolf HDTV-1080p.mkv"
4451,"[Q]uestionable actions",1454807280,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E07 - [Q]uestionable actions HDTV-1080p.mkv"
4452,"aji wo [K]utta ?",1446463537,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E08 - aji wo [K]utta HDTV-1080p.mkv"
4453,"hun[G]ry for knowledge",395391947,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E09 - hun[G]ry for knowledge HDTV-720p.mp4"
4454,over[Z]ealous,355266578,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E10 - over[Z]ealous HDTV-720p.mp4"
4455,"head[Y] battle",1279563344,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E11 - head[Y] battle HDTV-1080p.mkv"
4456,"flowers for m[A]chines",310528969,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E12 - flowers for m[A]chine HDTV-720p.mp4"
4457,"reckless bra[V]ery",1446938554,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E13 - reckless bra[V]ery HDTV-1080p.mkv"
4458,"mission [F]ailed",1445457061,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E14 - mission [F]ailed HDTV-1080p.mkv"
4459,"no [I] in team",1443394444,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E15 - no [I] in team HDTV-1080p.mkv"
4460,"broken [W]ings",1445750975,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E16 - broken [W]ings HDTV-1080p.mkv"
4461,"bad [J]udgment",1451940446,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E17 - bad [J]udgment WEBDL-1080p.mkv"
4462,"chil[D]hood's end",1443742471,Japanese,"/data/Shows/NieR-Automata Ver1.1a/Season 1/NieR-Automata Ver1.1a - S01E18 - chil[D]hood's end WEBDL-1080p.mkv"
4463,"The Nijigasaki High School Idol Club",60820463,Japanese,"/data/Shows/Nijiyon Animation/Season 1/Nijiyon Animation - S01E01 - Nijigasaki High School Idol Club SDTV.mkv"
4464,"Lanzhu, Ai, and Cuteness",61566657,Japanese,"/data/Shows/Nijiyon Animation/Season 1/Nijiyon Animation - S01E02 - Lanzhu, Ai, and Cuteness SDTV.mkv"
4465,"Let's Enjoy Fashion",61432490,Japanese,"/data/Shows/Nijiyon Animation/Season 1/Nijiyon Animation - S01E04 - Karin, Shioriko, and Future SDTV.mkv"
4466,"Emma, Mia, and Songs",220043424,Japanese,"/data/Shows/Nijiyon Animation/Season 1/Nijiyon Animation - S01E05 - Emma, Mia, and Songs HDTV-1080p.mkv"
4467,"Rina-chan RunRuns",216925678,Japanese,"/data/Shows/Nijiyon Animation/Season 1/Nijiyon Animation - S01E06 - Rina-chan RunRuns HDTV-1080p.mkv"
4468,"Lanzhu and the Joker",219734025,Japanese,"/data/Shows/Nijiyon Animation/Season 1/Nijiyon Animation - S01E07 - Lanzhu and the Joker HDTV-1080p.mkv"
4469,"Kanata, Shizuku, and Little Sisters",217127887,Japanese,"/data/Shows/Nijiyon Animation/Season 1/Nijiyon Animation - S01E08 - Kanata, Shizuku, and Little Sisters HDTV-1080p.mkv"
4470,"Bestest Little Sister Tournament",219557472,Japanese,"/data/Shows/Nijiyon Animation/Season 1/Nijiyon Animation - S01E09 - Bestest Little Sister Tournament HDTV-1080p.mkv"
4471,"Kasumi, Setsuna, and Surprises",219429538,Japanese,"/data/Shows/Nijiyon Animation/Season 1/Nijiyon Animation - S01E10 - Kasumi, Setsuna, and Surprise HDTV-1080p.mkv"
4472,"Yu and Childhood Friends",219634506,Japanese,"/data/Shows/Nijiyon Animation/Season 1/Nijiyon Animation - S01E11 - Yu and Childhood Friend HDTV-1080p.mkv"
4473,"The Piano and School Idols",219004732,Japanese,"/data/Shows/Nijiyon Animation/Season 1/Nijiyon Animation - S01E12 - TBA HDTV-1080p.mkv"
4474,"The School Idol Club and Victory Road",62149467,Japanese,"/data/Shows/Nijiyon Animation/Season 2/Nijiyon Animation - S02E01 - The School Idol Club and Victory Road SDTV.mkv"
4475,"Ayumu, Nana, and Beginnings",62183302,Japanese,"/data/Shows/Nijiyon Animation/Season 2/Nijiyon Animation - S02E02 - Ayumu, Nana, and Beginnings SDTV.mkv"
4476,"The School Idol Club and Hanpen",215229537,Japanese,"/data/Shows/Nijiyon Animation/Season 2/Nijiyon Animation - S02E03 - The School Idol Club and Hanpen WEBDL-1080p.mkv"
4477,"Shioriko, Ai, and After School",214914998,Japanese,"/data/Shows/Nijiyon Animation/Season 2/Nijiyon Animation - S02E04 - Shioriko, Ai, and After School WEBDL-1080p.mkv"
4478,"Kasumi, Karin, and Plans",215021689,Japanese,"/data/Shows/Nijiyon Animation/Season 2/Nijiyon Animation - S02E05 - Kasumi, Karin, and Plans WEBDL-1080p.mkv"
4479,"The School Idol Club and Victory Road Part 2",62208156,Japanese,"/data/Shows/Nijiyon Animation/Season 2/Nijiyon Animation - S02E06 - The School Idol Club and Victory Road Part 2 SDTV.mkv"
4480,"Shizuku, Lanzhu, and Crepes",62240552,Japanese,"/data/Shows/Nijiyon Animation/Season 2/Nijiyon Animation - S02E07 - Shizuku, Lanzhu, and Crepes SDTV.mkv"
4481,"Kanata and Part-Time Jobs",62256105,Japanese,"/data/Shows/Nijiyon Animation/Season 2/Nijiyon Animation - S02E08 - Kanata and Part-Time Jobs SDTV.mkv"
4482,"Rina, Emma, and Communication",62201442,Japanese,"/data/Shows/Nijiyon Animation/Season 2/Nijiyon Animation - S02E09 - Rina, Emma, and Communication SDTV.mkv"
4483,"Mia, Yu, and the School Concert",62195850,Japanese,"/data/Shows/Nijiyon Animation/Season 2/Nijiyon Animation - S02E10 - Mia, Yu, and the School Concert SDTV.mkv"
4488,"Episode 3",840477208,Japanese,"/data/Shows/Ninja Kamui/Season 1/Ninja Kamui - S01E03 - Episode 3 HDTV-1080p.mkv"
4489,"Episode 4",726105542,Japanese,"/data/Shows/Ninja Kamui/Season 1/Ninja Kamui - S01E04 - Episode 4 HDTV-1080p.mkv"
4491,"Episode 6",1010980817,Japanese,"/data/Shows/Ninja Kamui/Season 1/Ninja Kamui - S01E06 - Episode 6 HDTV-1080p.mkv"
4492,"Episode 7",593244605,Japanese,"/data/Shows/Ninja Kamui/Season 1/Ninja Kamui - S01E07 - Episode 7 WEBDL-1080p.mkv"
4493,"Episode 8",649489400,Japanese,"/data/Shows/Ninja Kamui/Season 1/Ninja Kamui - S01E08 - Episode 8 WEBDL-1080p.mkv"
4499,"I Played the Frog Song",1520904369,Japanese,"/data/Shows/Non Non Biyori/Season 3/I Played the Frog Song | S03E01 | HDTV-1080p v2.mkv"
4500,"Hotaru Was Really Mature?",1518288625,Japanese,"/data/Shows/Non Non Biyori/Season 3/Hotaru Was Really Mature | S03E02 | HDTV-1080p.mkv"
4501,"We Were Always Like This",1516624311,Japanese,"/data/Shows/Non Non Biyori/Season 3/We Were Always Like This | S03E03 | HDTV-1080p.mkv"
4502,"I Turned Into Santa to Deliver Tomatoes",1520282239,Japanese,"/data/Shows/Non Non Biyori/Season 3/I Turned Into Santa to Deliver Tomatoes | S03E04 | HDTV-1080p.mkv"
4503,"I Made Something Incredible",1519206583,Japanese,"/data/Shows/Non Non Biyori/Season 3/I Made Something Incredible | S03E05 | HDTV-1080p.mkv"
4504,"We All Went Camping Together",1520134792,Japanese,"/data/Shows/Non Non Biyori/Season 3/We All Went Camping Together | S03E06 | HDTV-1080p.mkv"
4505,"It Was a Thrilling Autumn",1515483781,Japanese,"/data/Shows/Non Non Biyori/Season 3/It Was a Thrilling Autumn | S03E07 | HDTV-1080p.mkv"
4506,"My Senpai Had Entrance Exams Coming Up",1516716272,Japanese,"/data/Shows/Non Non Biyori/Season 3/My Senpai Had Entrance Exams Coming Up | S03E08 | HDTV-1080p.mkv"
4507,"We Made Tasty Food",1520943666,Japanese,"/data/Shows/Non Non Biyori/Season 3/We Made Tasty Food | S03E09 | HDTV-1080p.mkv"
4508,"It Got Cold and Then Hot",1521578568,Japanese,"/data/Shows/Non Non Biyori/Season 3/It Got Cold and Then Hot | S03E10 | HDTV-1080p v2.mkv"
4509,"I Got Drunk and Remembered",1519878742,Japanese,"/data/Shows/Non Non Biyori/Season 3/I Got Drunk and Remembered | S03E11 | HDTV-1080p.mkv"
4510,"The Cherry Blossoms Bloomed Again",1518109125,Japanese,"/data/Shows/Non Non Biyori/Season 3/The Cherry Blossoms Bloomed Again | S03E12 | HDTV-1080p.mkv"
4584,"I'll Make You Remember",1454178408,Japanese,"/data/Shows/Oblivion Battery/Season 1/Oblivion Battery - S01E01 - I'll Make You Remember WEBDL-1080p.mkv"
4585,"Wanna Play Together?",1463325018,Japanese,"/data/Shows/Oblivion Battery/Season 1/Oblivion Battery - S01E02 - Wanna Play Together HDTV-1080p.mkv"
4586,"So What?",361438772,Japanese,"/data/Shows/Oblivion Battery/Season 1/Oblivion Battery - S01E03 - So What WEBDL-1080p.mkv"
4587,"I Won't Hold Back",1462832487,Japanese,"/data/Shows/Oblivion Battery/Season 1/Oblivion Battery - S01E04 - I Won't Hold Back HDTV-1080p.mkv"
4588,"What Led Us to Quit",188027003,Japanese,"/data/Shows/Oblivion Battery/Season 1/Oblivion Battery - S01E05 - What Led Us to Quit WEBDL-1080p.mkv"
4589,"I Do!",256233144,Japanese,"/data/Shows/Oblivion Battery/Season 1/Oblivion Battery - S01E06 - I Do! WEBDL-1080p.mkv"
